county_name,state_code,county_state,zcta5,county_fips,risk_level_county,mean_vaccination_rate_county,risk_level_zcta,mean_vaccination_rate_zips,cases
Mclean,IL,"Mclean County, IL",61736,17113,Medium Risk (70–79% vaccinated),72.66,Medium Risk (70–79% vaccinated),71.73,4
Mclean,IL,"Mclean County, IL",61738,17113,Medium Risk (70–79% vaccinated),72.66,Medium Risk (70–79% vaccinated),76.04,4
Mclean,IL,"Mclean County, IL",61720,17113,Medium Risk (70–79% vaccinated),72.66,Very High Risk (<60% vaccinated),57.49,4
Macon,IL,"Macon County, IL",62523,17115,Medium Risk (70–79% vaccinated),72.19,Uninhabited,NA,4
Macon,IL,"Macon County, IL",62521,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),67.95,4
Macon,IL,"Macon County, IL",62537,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),68.43,4
Macon,IL,"Macon County, IL",61925,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),68.92,4
Macon,IL,"Macon County, IL",62532,17115,Medium Risk (70–79% vaccinated),72.19,Uninhabited,NA,4
Macon,IL,"Macon County, IL",62514,17115,Medium Risk (70–79% vaccinated),72.19,Medium Risk (70–79% vaccinated),70.04,4
Macon,IL,"Macon County, IL",62501,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),67.94,4
Macon,IL,"Macon County, IL",61756,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),66.6,4
Macon,IL,"Macon County, IL",62554,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),61.74,4
Macon,IL,"Macon County, IL",61749,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),66.35,4
Macon,IL,"Macon County, IL",61937,17115,Medium Risk (70–79% vaccinated),72.19,Medium Risk (70–79% vaccinated),70.01,4
Macon,IL,"Macon County, IL",61830,17115,Medium Risk (70–79% vaccinated),72.19,Very High Risk (<60% vaccinated),56,4
Macon,IL,"Macon County, IL",61818,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),67.07,4
Macon,IL,"Macon County, IL",62547,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),64.1,4
Macon,IL,"Macon County, IL",62551,17115,Medium Risk (70–79% vaccinated),72.19,Medium Risk (70–79% vaccinated),74.04,4
Macon,IL,"Macon County, IL",62549,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),69.64,4
Macon,IL,"Macon County, IL",62539,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),68.82,4
Macon,IL,"Macon County, IL",62522,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),64.72,4
Macon,IL,"Macon County, IL",61882,17115,Medium Risk (70–79% vaccinated),72.19,Lowest Risk (85%+),85.8,4
Macon,IL,"Macon County, IL",62526,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),68.01,4
Macon,IL,"Macon County, IL",62535,17115,Medium Risk (70–79% vaccinated),72.19,Medium Risk (70–79% vaccinated),79.94,4
Macon,IL,"Macon County, IL",62573,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),62.13,4
Macon,IL,"Macon County, IL",62544,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),67.66,4
Macon,IL,"Macon County, IL",62543,17115,Medium Risk (70–79% vaccinated),72.19,Very High Risk (<60% vaccinated),39.33,4
Macon,IL,"Macon County, IL",61914,17115,Medium Risk (70–79% vaccinated),72.19,Medium Risk (70–79% vaccinated),72.77,4
Macon,IL,"Macon County, IL",62550,17115,Medium Risk (70–79% vaccinated),72.19,Higher Risk (60–69% vaccinated),69.56,4
Macon,IL,"Macon County, IL",62513,17115,Medium Risk (70–79% vaccinated),72.19,Very High Risk (<60% vaccinated),58.33,4
Macoupin,IL,"Macoupin County, IL",62079,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),76.69,4
Macoupin,IL,"Macoupin County, IL",62672,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),77.93,4
Macoupin,IL,"Macoupin County, IL",62023,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),74.51,4
Macoupin,IL,"Macoupin County, IL",62085,17117,Medium Risk (70–79% vaccinated),76.96,Lower Risk (80–84% vaccinated),81.39,4
Macoupin,IL,"Macoupin County, IL",62093,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),74.45,4
Macoupin,IL,"Macoupin County, IL",62002,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),74.67,4
Macoupin,IL,"Macoupin County, IL",62674,17117,Medium Risk (70–79% vaccinated),76.96,Lower Risk (80–84% vaccinated),82.26,4
Macoupin,IL,"Macoupin County, IL",62044,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),75.64,4
Macoupin,IL,"Macoupin County, IL",62638,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),79.31,4
Macoupin,IL,"Macoupin County, IL",62560,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),75.49,4
Macoupin,IL,"Macoupin County, IL",62074,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),78.41,4
Macoupin,IL,"Macoupin County, IL",62640,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),73.05,4
Macoupin,IL,"Macoupin County, IL",62690,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),77.13,4
Macoupin,IL,"Macoupin County, IL",62667,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),70.08,4
Macoupin,IL,"Macoupin County, IL",62033,17117,Medium Risk (70–79% vaccinated),76.96,Lower Risk (80–84% vaccinated),80.34,4
Macoupin,IL,"Macoupin County, IL",62009,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),79.28,4
Macoupin,IL,"Macoupin County, IL",62012,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),74.24,4
Macoupin,IL,"Macoupin County, IL",62572,17117,Medium Risk (70–79% vaccinated),76.96,Higher Risk (60–69% vaccinated),67.41,4
Macoupin,IL,"Macoupin County, IL",62088,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),79.07,4
Macoupin,IL,"Macoupin County, IL",62021,17117,Medium Risk (70–79% vaccinated),76.96,Higher Risk (60–69% vaccinated),69.17,4
Macoupin,IL,"Macoupin County, IL",62685,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),73.18,4
Macoupin,IL,"Macoupin County, IL",62063,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),73.52,4
Macoupin,IL,"Macoupin County, IL",62014,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),72.8,4
Macoupin,IL,"Macoupin County, IL",62630,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),71.37,4
Macoupin,IL,"Macoupin County, IL",62069,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),78.26,4
Macoupin,IL,"Macoupin County, IL",62626,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),79.27,4
Macoupin,IL,"Macoupin County, IL",62649,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),79.76,4
Macoupin,IL,"Macoupin County, IL",62056,17117,Medium Risk (70–79% vaccinated),76.96,Medium Risk (70–79% vaccinated),78.49,4
Madison,IL,"Madison County, IL",62025,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),79.08,4
Madison,IL,"Madison County, IL",62090,17119,Higher Risk (60–69% vaccinated),68.8,Very High Risk (<60% vaccinated),52.07,4
Madison,IL,"Madison County, IL",62046,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),78.87,4
Madison,IL,"Madison County, IL",62087,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),72.88,4
Madison,IL,"Madison County, IL",62001,17119,Higher Risk (60–69% vaccinated),68.8,Higher Risk (60–69% vaccinated),65.29,4
Madison,IL,"Madison County, IL",62002,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),74.67,4
Madison,IL,"Madison County, IL",62095,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),78.88,4
Madison,IL,"Madison County, IL",62234,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),76.48,4
Madison,IL,"Madison County, IL",62061,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),71.18,4
Madison,IL,"Madison County, IL",62201,17119,Higher Risk (60–69% vaccinated),68.8,Very High Risk (<60% vaccinated),55.87,4
Madison,IL,"Madison County, IL",62067,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),73.82,4
Madison,IL,"Madison County, IL",62275,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),70.76,4
Madison,IL,"Madison County, IL",62294,17119,Higher Risk (60–69% vaccinated),68.8,Lower Risk (80–84% vaccinated),80.14,4
Madison,IL,"Madison County, IL",62026,17119,Higher Risk (60–69% vaccinated),68.8,Uninhabited,NA,4
Madison,IL,"Madison County, IL",62074,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),78.41,4
Madison,IL,"Madison County, IL",62018,17119,Higher Risk (60–69% vaccinated),68.8,Higher Risk (60–69% vaccinated),66.9,4
Madison,IL,"Madison County, IL",62249,17119,Higher Risk (60–69% vaccinated),68.8,Lower Risk (80–84% vaccinated),80.04,4
Madison,IL,"Madison County, IL",62281,17119,Higher Risk (60–69% vaccinated),68.8,Higher Risk (60–69% vaccinated),67.07,4
Madison,IL,"Madison County, IL",62293,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),73.06,4
Madison,IL,"Madison County, IL",62034,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),79.87,4
Madison,IL,"Madison County, IL",62058,17119,Higher Risk (60–69% vaccinated),68.8,Lower Risk (80–84% vaccinated),81.76,4
Madison,IL,"Madison County, IL",62060,17119,Higher Risk (60–69% vaccinated),68.8,Very High Risk (<60% vaccinated),59.82,4
Madison,IL,"Madison County, IL",62062,17119,Higher Risk (60–69% vaccinated),68.8,Lowest Risk (85%+),85.31,4
Madison,IL,"Madison County, IL",62040,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),73.6,4
Madison,IL,"Madison County, IL",62048,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),79.06,4
Madison,IL,"Madison County, IL",62216,17119,Higher Risk (60–69% vaccinated),68.8,Higher Risk (60–69% vaccinated),68.03,4
Madison,IL,"Madison County, IL",62012,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),74.24,4
Madison,IL,"Madison County, IL",62084,17119,Higher Risk (60–69% vaccinated),68.8,Lowest Risk (85%+),92.35,4
Madison,IL,"Madison County, IL",62097,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),74.86,4
Madison,IL,"Madison County, IL",62086,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),73.84,4
Madison,IL,"Madison County, IL",62088,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),79.07,4
Madison,IL,"Madison County, IL",62021,17119,Higher Risk (60–69% vaccinated),68.8,Higher Risk (60–69% vaccinated),69.17,4
Madison,IL,"Madison County, IL",62010,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),75.67,4
Madison,IL,"Madison County, IL",62035,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),79.61,4
Madison,IL,"Madison County, IL",62024,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),77.18,4
Madison,IL,"Madison County, IL",62254,17119,Higher Risk (60–69% vaccinated),68.8,Medium Risk (70–79% vaccinated),78.81,4
Marion,IL,"Marion County, IL",62801,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),76.88,4
Marion,IL,"Marion County, IL",62882,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),79.6,4
Marion,IL,"Marion County, IL",62830,17121,Medium Risk (70–79% vaccinated),79.43,Higher Risk (60–69% vaccinated),69.45,4
Marion,IL,"Marion County, IL",62807,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),74.95,4
Marion,IL,"Marion County, IL",62870,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),77.18,4
Marion,IL,"Marion County, IL",62893,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),76.65,4
Marion,IL,"Marion County, IL",62851,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),73.77,4
Marion,IL,"Marion County, IL",62853,17121,Medium Risk (70–79% vaccinated),79.43,Lower Risk (80–84% vaccinated),83.6,4
Marion,IL,"Marion County, IL",62849,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),76.53,4
Marion,IL,"Marion County, IL",62838,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),74.15,4
Marion,IL,"Marion County, IL",62881,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),77.11,4
Marion,IL,"Marion County, IL",62875,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),74.33,4
Marion,IL,"Marion County, IL",62889,17121,Medium Risk (70–79% vaccinated),79.43,Lower Risk (80–84% vaccinated),81.52,4
Marion,IL,"Marion County, IL",62892,17121,Medium Risk (70–79% vaccinated),79.43,Medium Risk (70–79% vaccinated),79.82,4
Marion,IL,"Marion County, IL",62854,17121,Medium Risk (70–79% vaccinated),79.43,Higher Risk (60–69% vaccinated),66.64,4
Marshall,IL,"Marshall County, IL",61424,17123,Higher Risk (60–69% vaccinated),62.06,Uninhabited,NA,4
Marshall,IL,"Marshall County, IL",61321,17123,Higher Risk (60–69% vaccinated),62.06,Higher Risk (60–69% vaccinated),61.04,4
Marshall,IL,"Marshall County, IL",61358,17123,Higher Risk (60–69% vaccinated),62.06,Higher Risk (60–69% vaccinated),61.72,4
Marshall,IL,"Marshall County, IL",61541,17123,Higher Risk (60–69% vaccinated),62.06,Very High Risk (<60% vaccinated),44.79,4
Marshall,IL,"Marshall County, IL",61537,17123,Higher Risk (60–69% vaccinated),62.06,Lower Risk (80–84% vaccinated),80.24,4
Marshall,IL,"Marshall County, IL",61479,17123,Higher Risk (60–69% vaccinated),62.06,Very High Risk (<60% vaccinated),29.59,4
Marshall,IL,"Marshall County, IL",61421,17123,Higher Risk (60–69% vaccinated),62.06,Medium Risk (70–79% vaccinated),78.99,4
Marshall,IL,"Marshall County, IL",61565,17123,Higher Risk (60–69% vaccinated),62.06,Medium Risk (70–79% vaccinated),71.32,4
Marshall,IL,"Marshall County, IL",61336,17123,Higher Risk (60–69% vaccinated),62.06,Medium Risk (70–79% vaccinated),71.59,4
Marshall,IL,"Marshall County, IL",61491,17123,Higher Risk (60–69% vaccinated),62.06,Medium Risk (70–79% vaccinated),74.46,4
Marshall,IL,"Marshall County, IL",61570,17123,Higher Risk (60–69% vaccinated),62.06,Higher Risk (60–69% vaccinated),68.1,4
Marshall,IL,"Marshall County, IL",61377,17123,Higher Risk (60–69% vaccinated),62.06,Very High Risk (<60% vaccinated),58.63,4
Marshall,IL,"Marshall County, IL",61526,17123,Higher Risk (60–69% vaccinated),62.06,Very High Risk (<60% vaccinated),58.51,4
Marshall,IL,"Marshall County, IL",61540,17123,Higher Risk (60–69% vaccinated),62.06,Medium Risk (70–79% vaccinated),74.3,4
Marshall,IL,"Marshall County, IL",61560,17123,Higher Risk (60–69% vaccinated),62.06,Higher Risk (60–69% vaccinated),68.36,4
Marshall,IL,"Marshall County, IL",61523,17123,Higher Risk (60–69% vaccinated),62.06,Medium Risk (70–79% vaccinated),74.17,4
Marshall,IL,"Marshall County, IL",61760,17123,Higher Risk (60–69% vaccinated),62.06,Medium Risk (70–79% vaccinated),76.95,4
Marshall,IL,"Marshall County, IL",61369,17123,Higher Risk (60–69% vaccinated),62.06,Higher Risk (60–69% vaccinated),68.71,4
Marshall,IL,"Marshall County, IL",61375,17123,Higher Risk (60–69% vaccinated),62.06,Higher Risk (60–69% vaccinated),67.11,4
Mason,IL,"Mason County, IL",62633,17125,Medium Risk (70–79% vaccinated),77.24,Very High Risk (<60% vaccinated),48.38,4
Mason,IL,"Mason County, IL",62664,17125,Medium Risk (70–79% vaccinated),77.24,Medium Risk (70–79% vaccinated),77.36,4
Mason,IL,"Mason County, IL",62682,17125,Medium Risk (70–79% vaccinated),77.24,Higher Risk (60–69% vaccinated),63.93,4
Mason,IL,"Mason County, IL",62655,17125,Medium Risk (70–79% vaccinated),77.24,Medium Risk (70–79% vaccinated),78.55,4
Mason,IL,"Mason County, IL",62627,17125,Medium Risk (70–79% vaccinated),77.24,Lower Risk (80–84% vaccinated),80.42,4
Mason,IL,"Mason County, IL",62671,17125,Medium Risk (70–79% vaccinated),77.24,Very High Risk (<60% vaccinated),51.59,4
Mason,IL,"Mason County, IL",61546,17125,Medium Risk (70–79% vaccinated),77.24,Medium Risk (70–79% vaccinated),71.34,4
Mason,IL,"Mason County, IL",62617,17125,Medium Risk (70–79% vaccinated),77.24,Medium Risk (70–79% vaccinated),70.05,4
Mason,IL,"Mason County, IL",61532,17125,Medium Risk (70–79% vaccinated),77.24,Medium Risk (70–79% vaccinated),72.72,4
Mason,IL,"Mason County, IL",62644,17125,Medium Risk (70–79% vaccinated),77.24,Medium Risk (70–79% vaccinated),74.2,4
Mason,IL,"Mason County, IL",61567,17125,Medium Risk (70–79% vaccinated),77.24,Medium Risk (70–79% vaccinated),72.09,4
Massac,IL,"Massac County, IL",62953,17127,Lower Risk (80–84% vaccinated),82.68,Lowest Risk (85%+),94.68,4
Massac,IL,"Massac County, IL",62960,17127,Lower Risk (80–84% vaccinated),82.68,Medium Risk (70–79% vaccinated),76.5,4
Massac,IL,"Massac County, IL",62938,17127,Lower Risk (80–84% vaccinated),82.68,Medium Risk (70–79% vaccinated),76.17,4
Massac,IL,"Massac County, IL",62941,17127,Lower Risk (80–84% vaccinated),82.68,Lower Risk (80–84% vaccinated),81.53,4
Massac,IL,"Massac County, IL",62910,17127,Lower Risk (80–84% vaccinated),82.68,Lowest Risk (85%+),85.23,4
Massac,IL,"Massac County, IL",62956,17127,Lower Risk (80–84% vaccinated),82.68,Medium Risk (70–79% vaccinated),72.22,4
Massac,IL,"Massac County, IL",62943,17127,Lower Risk (80–84% vaccinated),82.68,Higher Risk (60–69% vaccinated),68.26,4
Massac,IL,"Massac County, IL",62908,17127,Lower Risk (80–84% vaccinated),82.68,Medium Risk (70–79% vaccinated),74.31,4
Menard,IL,"Menard County, IL",62688,17129,Lower Risk (80–84% vaccinated),80.88,Higher Risk (60–69% vaccinated),68.18,4
Menard,IL,"Menard County, IL",62677,17129,Lower Risk (80–84% vaccinated),80.88,Medium Risk (70–79% vaccinated),70.92,4
Menard,IL,"Menard County, IL",62613,17129,Lower Risk (80–84% vaccinated),80.88,Medium Risk (70–79% vaccinated),72.7,4
Menard,IL,"Menard County, IL",62673,17129,Lower Risk (80–84% vaccinated),80.88,Medium Risk (70–79% vaccinated),70.64,4
Menard,IL,"Menard County, IL",62642,17129,Lower Risk (80–84% vaccinated),80.88,Higher Risk (60–69% vaccinated),65.48,4
Menard,IL,"Menard County, IL",62675,17129,Lower Risk (80–84% vaccinated),80.88,Higher Risk (60–69% vaccinated),69.34,4
Menard,IL,"Menard County, IL",62666,17129,Lower Risk (80–84% vaccinated),80.88,Lower Risk (80–84% vaccinated),81.56,4
Menard,IL,"Menard County, IL",62693,17129,Lower Risk (80–84% vaccinated),80.88,Higher Risk (60–69% vaccinated),67.74,4
Mercer,IL,"Mercer County, IL",61466,17131,Medium Risk (70–79% vaccinated),79.2,Medium Risk (70–79% vaccinated),78.77,4
Mercer,IL,"Mercer County, IL",61263,17131,Medium Risk (70–79% vaccinated),79.2,Higher Risk (60–69% vaccinated),64.12,4
Mercer,IL,"Mercer County, IL",61273,17131,Medium Risk (70–79% vaccinated),79.2,Lower Risk (80–84% vaccinated),80.43,4
